FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201803,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.02,0.14,-0.28,-0.4,34.8,0,,-0.11,-0.51,,,,,,,,94.3,4.38,2.33,1.76,520014614,29/05/2019
9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201804,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.01,0.02,-0.12,-0.13,34.74,0,,0.17,-0.34,,,,,,,,94.3,4.57,2.51,1.94,520014614,29/05/2019
9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201805,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.01,0.02,0.8,0.79,35.61,0,,0.23,-0.11,,,,,,,,94.8,4.71,2.57,2.21,520014614,29/05/2019
9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201806,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.01,0.07,-0.53,-0.59,34.95,0,,-0.17,-0.28,,,,,,,,95.9,4.63,2.47,2.34,520014614,29/05/2019
9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201807,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.01,0.02,0.02,0.01,35.11,0,,0.46,0.17,,,,,,,,96.5,5.02,2.75,2.44,520014614,29/05/2019
9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201808,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.01,0.18,-0.61,-0.78,34.66,0,,0.97,1.15,,,,,,,,96.5,5.01,2.73,2.48,520014614,29/05/2019
9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201809,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.01,0.02,0,-0.01,34.63,0,,-0.08,1.07,,,,,,,,96.5,4.97,2.7,2.44,520014614,29/05/2019
9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201810,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0,0.02,-0.74,-0.76,33.51,0,,-1.04,0.01,,,,,,,,96.5,4.59,2.44,2.31,520014614,29/05/2019
9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201811,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0,1.87,0.01,-1.86,31.61,0,,-0.11,-0.1,,,,,,,,96.8,4.39,2.32,2.24,520014614,29/05/2019
9929,קופת התגמולים לעובדי בנק דיסקונט לבני 60 ומעלה,תגמולים ואישית לפיצויים,"ארגון עובדי בנק דיסקונט בישראל, אגודה עות'מאנית","החברה לניהול קופות גמל של עובדי בנק דיסקונט בע""מ",201812,21/12/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.01,0.23,1.64,1.42,32.62,0,,-1.28,-1.37,4.81,,1.58,,,,,97,4.01,2.14,2.07,520014614,29/05/2019
9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201801,2/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,4.09,1.89,-10.84,-8.64,896.57,0.41,,1.18,1.18,,,,,,,,84.8,293.65,267.8,144.84,570011767,29/05/2019
9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201802,2/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,2.4,0.84,-9.38,-7.82,877.6,0.41,,-1.21,-0.04,,,,,,,,84.7,277.35,263.67,144.45,570011767,29/05/2019
9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201803,2/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,2.33,3.21,-11.22,-12.1,858.04,0.41,,-0.84,-0.88,,,,,,,,84.5,268.49,261.74,131.46,570011767,29/05/2019
9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201804,2/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,2.38,2.61,-7.75,-7.98,854.61,0.41,,0.57,-0.32,,,,,,,,84.7,273.11,276.68,145.69,570011767,29/05/2019
9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201805,2/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,3.71,3.21,-11.02,-10.52,847.04,0.41,,0.39,0.07,,,,,,,,84.5,273.34,280.18,147.89,570011767,29/05/2019
9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201806,2/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,2.41,2.58,-7.8,-7.97,838.12,0.41,,-0.08,-0.01,,,,,,,,84,266.85,272.25,146.86,570011767,29/05/2019
9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201807,2/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,2.36,2.58,-6.39,-6.61,840.88,0.41,,1.16,1.15,,,,,,,,84,272.45,278.77,152.33,570011767,29/05/2019
9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201808,2/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,2.42,2.93,-8.78,-9.29,840.33,0.41,,1.08,2.24,,,,,,,,84,268.54,277.21,158.26,570011767,29/05/2019
9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201809,2/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,2.37,1.26,-5.97,-4.86,834.56,0.41,,-0.07,2.17,,,,,,,,83.4,262.4,270.48,152.63,570011767,29/05/2019
9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201810,2/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,2.32,1.93,-8.21,-7.82,813.48,0.41,,-1.56,0.58,,,,,,,,82.7,254.04,270.91,150.69,570011767,29/05/2019
9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201811,2/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,2.36,1.36,-5.29,-4.29,809.85,0.41,,0.12,0.7,,,,,,,,82.7,261.87,270.84,145.69,570011767,29/05/2019
9930,"גמל-על, קופת תגמולים לעובדי אל על, אגודה שיתופית בע""מ 50-60",תגמולים ואישית לפיצויים,אחר,"קופת תגמולים של עובדי אל על נתיבי אוויר לישראל בע""מ אגודה שיתופית",201812,2/11/2015,עובדי מפעל/גוף מסויים,מדרגות,50-60,1.94,1.95,-6.65,-6.66,779.91,0.41,,-2.85,-2.17,6.64,,2.17,,,,,81.9,241.38,260.86,147.87,570011767,29/05/2019
9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201801,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,3.01,2.41,-15.13,-14.53,1553.88,0.34,,1.17,1.17,,,,,,,,88.1,578.1,351.5,353.73,520042615,29/05/2019
9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201802,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,5.18,1.25,-13.37,-9.44,1528.96,0.34,,-1.29,-0.14,,,,,,,,88.1,571.15,358.45,297.51,520042615,29/05/2019
9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201803,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,4.24,1.7,-11.96,-9.42,1503.7,0.34,,-1.01,-1.14,,,,,,,,88.1,537.16,345.59,278.3,520042615,29/05/2019
9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201804,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,5.68,2.13,-9.88,-6.33,1506.57,0.34,,0.64,-0.51,,,,,,,,88.4,546.14,359.58,283.04,520042615,29/05/2019
9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201805,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,4.24,3.33,-15.59,-14.68,1496.4,0.34,,0.32,-0.19,,,,,,,,88.4,542.61,364.71,309.33,520042615,29/05/2019
9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201806,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,4.1,2.2,-14.5,-12.6,1482.02,0.34,,-0.09,-0.28,,,,,,,,88.3,554.49,371.04,317.94,520042615,29/05/2019
9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201807,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,4.67,3.29,-12.48,-11.1,1488.48,0.34,,1.23,0.94,,,,,,,,88.6,566.41,385.97,232.61,520042615,29/05/2019
9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201808,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,4.9,2.85,-17.86,-15.81,1492.14,0.34,,1.34,2.3,,,,,,,,88.4,544.64,367.46,235.39,520042615,29/05/2019
9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201809,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,4.63,0.89,-10.44,-6.7,1483.35,0.34,,-0.11,2.18,,,,,,,,87.9,541.84,365.97,305.16,520042615,29/05/2019
9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201810,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,4.1,3.19,-10.51,-9.6,1448.9,0.34,,-1.64,0.51,,,,,,,,87.4,526.72,357.44,206.82,520042615,29/05/2019
9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201811,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,4.59,2.29,-13.01,-10.71,1442.17,0.34,,0.31,0.82,,,,,,,,87.5,528.93,361.4,183.51,520042615,29/05/2019
9935,קופת גמל מחר לבני 50 ומטה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201812,18/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,5.16,2.51,0.41,3.06,1399.95,0.34,,-3.09,-2.3,6.35,,2.07,,,,,87.5,484.59,331.47,275.97,520042615,29/05/2019
9936,קופת גמל מחר לבני 50 עד 60,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201801,18/11/2015,עובדי סקטור מסויים,מדרגות,50-60,0.08,0.01,-0.15,-0.08,12.42,0.34,,1.19,1.19,,,,,,,,89.5,4.31,1.73,1.91,520042615,29/05/2019
9936,קופת גמל מחר לבני 50 עד 60,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201802,18/11/2015,עובדי סקטור מסויים,מדרגות,50-60,0.12,0,0.02,0.14,12.37,0.34,,-1.53,-0.36,,,,,,,,90.7,4.05,2.4,2.65,520042615,29/05/2019
9936,קופת גמל מחר לבני 50 עד 60,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201803,18/11/2015,עובדי סקטור מסויים,מדרגות,50-60,0.1,0,-0.3,-0.2,12.07,0.34,,-0.84,-1.2,,,,,,,,90,3.97,2.35,2.96,520042615,29/05/2019
9936,קופת גמל מחר לבני 50 עד 60,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201804,18/11/2015,עובדי סקטור מסויים,מדרגות,50-60,0.13,0,-0.02,0.11,12.21,0.34,,0.3,-0.9,,,,,,,,90,4.03,2.41,2.01,520042615,29/05/2019
9936,קופת גמל מחר לבני 50 עד 60,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201805,18/11/2015,עובדי סקטור מסויים,מדרגות,50-60,0.11,0,-0.23,-0.12,12.14,0.34,,0.4,-0.5,,,,,,,,90.2,3.99,2.38,2.03,520042615,29/05/2019
9936,קופת גמל מחר לבני 50 עד 60,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201806,18/11/2015,עובדי סקטור מסויים,מדרגות,50-60,0.04,0.05,-0.99,-1,11.14,0.34,,-0.07,-0.57,,,,,,,,89.8,4.06,2.4,1.78,520042615,29/05/2019
9936,קופת גמל מחר לבני 50 עד 60,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201807,18/11/2015,עובדי סקטור מסויים,מדרגות,50-60,0.28,0.01,-0.02,0.25,11.52,0.34,,1.15,0.57,,,,,,,,90.2,4,2.47,1.98,520042615,29/05/2019
9936,קופת גמל מחר לבני 50 עד 60,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201808,18/11/2015,עובדי סקטור מסויים,מדרגות,50-60,0.16,0.07,-0.09,0,11.68,0.34,,1.36,1.94,,,,,,,,90.1,4.1,2.5,2.41,520042615,29/05/2019
9936,קופת גמל מחר לבני 50 עד 60,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201809,18/11/2015,עובדי סקטור מסויים,מדרגות,50-60,0.11,0,0,0.11,11.77,0.34,,-0.12,1.82,,,,,,,,90,4.2,2.47,2.4,520042615,29/05/2019
9936,קופת גמל מחר לבני 50 עד 60,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201810,18/11/2015,עובדי סקטור מסויים,מדרגות,50-60,0.1,0,-0.04,0.06,11.61,0.34,,-1.91,-0.13,,,,,,,,89.8,4.23,2.46,2.33,520042615,29/05/2019
9936,קופת גמל מחר לבני 50 עד 60,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201811,18/11/2015,עובדי סקטור מסויים,מדרגות,50-60,0.11,0,0.09,0.2,11.83,0.34,,0.26,0.13,,,,,,,,89.9,4.25,2.46,2.34,520042615,29/05/2019
9936,קופת גמל מחר לבני 50 עד 60,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201812,18/11/2015,עובדי סקטור מסויים,מדרגות,50-60,0.12,0,-4.54,-4.42,7.13,0.34,,-3.71,-3.58,,,,,,,,89.6,2.43,1.45,1.35,520042615,29/05/2019
9937,קופת גמל מחר לבני 60 ומעלה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201801,18/11/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.27,0.69,0.75,0.33,31.15,0.34,,0.75,0.75,,,,,,,,92.4,7.27,3.85,3.42,520042615,29/05/2019
9937,קופת גמל מחר לבני 60 ומעלה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201802,18/11/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.13,0.03,0.27,0.37,31.16,0.34,,-1.06,-0.32,,,,,,,,92.3,7.22,3.8,3.64,520042615,29/05/2019
9937,קופת גמל מחר לבני 60 ומעלה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201803,18/11/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.23,0.07,0.03,0.19,31.25,0.34,,-0.31,-0.63,,,,,,,,92.5,6.81,3.67,3.38,520042615,29/05/2019
9937,קופת גמל מחר לבני 60 ומעלה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201804,18/11/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.14,0.02,-0.15,-0.03,31.38,0.34,,0.51,-0.12,,,,,,,,92.5,6.93,3.76,3.57,520042615,29/05/2019
9937,קופת גמל מחר לבני 60 ומעלה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201805,18/11/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.12,0.22,-0.07,-0.17,31.3,0.34,,0.3,0.18,,,,,,,,92.4,7.18,3.9,3.82,520042615,29/05/2019
9937,קופת גמל מחר לבני 60 ומעלה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201806,18/11/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.26,0.18,-0.18,-0.1,31.16,0.34,,-0.07,0.11,,,,,,,,92.4,7.29,3.89,3.62,520042615,29/05/2019
9937,קופת גמל מחר לבני 60 ומעלה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201807,18/11/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.18,0.04,0.03,0.17,31.55,0.34,,0.75,0.86,,,,,,,,92.5,7.6,4.03,3.99,520042615,29/05/2019
9937,קופת גמל מחר לבני 60 ומעלה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201808,18/11/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.14,0.08,-0.45,-0.39,31.5,0.34,,1.1,1.97,,,,,,,,92.3,7.66,4.06,3.98,520042615,29/05/2019
9937,קופת גמל מחר לבני 60 ומעלה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201809,18/11/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.23,0.04,0.04,0.23,31.73,0.34,,-0.01,1.96,,,,,,,,92.3,7.37,4.04,3.85,520042615,29/05/2019
9937,קופת גמל מחר לבני 60 ומעלה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201810,18/11/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.34,0.8,-0.29,-0.75,30.54,0.34,,-1.33,0.6,,,,,,,,91.9,7.23,4,3.74,520042615,29/05/2019
9937,קופת גמל מחר לבני 60 ומעלה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201811,18/11/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.29,0.15,0.12,0.26,30.84,0.34,,0.14,0.74,,,,,,,,91.9,7.21,3.88,3.62,520042615,29/05/2019
9937,קופת גמל מחר לבני 60 ומעלה,תגמולים ואישית לפיצויים,הסתדרות האקדמאים במדעי החברה והרוח,"מחר - חברה לניהול קופות גמל בע""מ",201812,18/11/2015,עובדי סקטור מסויים,מדרגות,60 ומעלה,0.06,0.05,-7.28,-7.27,23.06,0.34,,-2.12,-1.39,5.15,,1.69,,,,,91.1,5.28,3.02,2.72,520042615,29/05/2019
9938,"קופת גמל עמ""י מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,הסתדרות עובדי המדינה,"עמ""י - חברה לניהול קופות גמל ענפיות בע""מ",201801,2/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,0.19,0.01,0.44,0.62,15.48,0.29,,1.44,1.44,,,,,,,,93,7.35,3.82,2.93,520042581,29/05/2019
9938,"קופת גמל עמ""י מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,הסתדרות עובדי המדינה,"עמ""י - חברה לניהול קופות גמל ענפיות בע""מ",201802,2/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,0.32,0.01,1.2,1.51,16.72,0.29,,-1.71,-0.29,,,,,,,,93.1,7.37,3.9,2.65,520042581,29/05/2019
9938,"קופת גמל עמ""י מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,הסתדרות עובדי המדינה,"עמ""י - חברה לניהול קופות גמל ענפיות בע""מ",201803,2/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,0.24,0.02,0.51,0.73,17.29,0.29,,-0.83,-1.12,,,,,,,,92.6,7.45,3.82,2.66,520042581,29/05/2019
9938,"קופת גמל עמ""י מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,הסתדרות עובדי המדינה,"עמ""י - חברה לניהול קופות גמל ענפיות בע""מ",201804,2/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,0.33,0.02,0.12,0.43,17.85,0.29,,0.77,-0.36,,,,,,,,92.6,7.87,4.22,3.14,520042581,29/05/2019
9938,"קופת גמל עמ""י מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,הסתדרות עובדי המדינה,"עמ""י - חברה לניהול קופות גמל ענפיות בע""מ",201805,2/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,0.35,0.08,0.54,0.81,18.73,0.29,,0.43,0.07,,,,,,,,92.9,8.29,4.53,4.11,520042581,29/05/2019
9938,"קופת גמל עמ""י מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,הסתדרות עובדי המדינה,"עמ""י - חברה לניהול קופות גמל ענפיות בע""מ",201806,2/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,0.47,0.05,1.21,1.63,20.35,0.29,,-0.03,0.04,,,,,,,,92.6,9.16,5.16,4.69,520042581,29/05/2019
9938,"קופת גמל עמ""י מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,הסתדרות עובדי המדינה,"עמ""י - חברה לניהול קופות גמל ענפיות בע""מ",201807,2/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,0.17,0.01,-0.35,-0.19,20.45,0.29,,1.44,1.48,,,,,,,,92.6,9.85,5.65,4.08,520042581,29/05/2019
9938,"קופת גמל עמ""י מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,הסתדרות עובדי המדינה,"עמ""י - חברה לניהול קופות גמל ענפיות בע""מ",201808,2/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,0.38,0,0.29,0.67,21.45,0.29,,1.59,3.09,,,,,,,,92.5,10.08,5.63,4.09,520042581,29/05/2019
9938,"קופת גמל עמ""י מסלול לבני 50 ומטה",תגמולים ואישית לפיצויים,הסתדרות עובדי המדינה,"עמ""י - חברה לניהול קופות גמל ענפיות בע""מ",201809,2/11/2015,עובדי סקטור מסויים,מדרגות,עד 50,0.35,0.01,-0.14,0.2,21.65,0.29,,0.05,3.14,,,,,,,,92.3,10.07,5.92,3.91,520042581,29/05/2019
